"presence_class","distance_to_nearest_castor_km","elevation","NDVI","t_mean_c","prec_mean_annual","eco_values"
"libellula",0,425,0.630855555555556,11.1333333333334,79.0625,103
"libellula",0,447,0.565677777777778,10.9979166666667,82.6666666666667,103
"libellula",2.08003339019882,381,0.605977777777778,11.075,84.7083333333333,103
"libellula",0,412,0.7175,11.2333333333333,77.5416666666667,103
"libellula",0,446,0.557866666666667,12.18125,102.854166666667,103
"libellula",0,477,0.593438888888889,10.8458333333334,80.2916666666667,103
"libellula",0,460,0.4816,10.7541666666667,86.4375,103
"libellula",0,451,0.726333333333333,11.8666666666667,79.0833333333333,103
"libellula",4.99958582527135,386,0.705272222222222,11.3,71.375,103
"libellula",3.33690032590892,462,0.79355,10.9645833333334,76.1666666666667,103
"libellula",2.91199643238638,507,0.819677777777778,10.5708333333334,86.5625,103
"libellula",2.20826123450221,467,0.639838888888889,12.08125,104.541666666667,103
"libellula",0,384,0.673605555555556,11.0958333333334,81.875,103
"libellula",5.00043393796142,755,0.776416666666667,9.44166666666672,108.416666666667,103
"libellula",0,494,0.621911111111111,10.74375,86.3541666666667,103
"libellula",0,522,0.693394444444444,10.7854166666667,99.0416666666667,103
"libellula",5.00037854244112,670,0.730655555555556,10.8520833333334,121.479166666667,103
"libellula",0,470,0.630761111111111,11.8479166666667,80.1458333333333,103
"libellula",10.0003875492031,512,0.751866666666667,11.2875,109.708333333333,103
"libellula",6.82558451671282,502,0.71955,10.6250000000001,77.1458333333333,103
"libellula",0,413,0.465722222222222,11.0291666666667,77.0833333333333,103
"libellula",7.07106459266094,463,0.671811111111111,10.7375,87.3333333333333,103
"libellula",0,487,0.673244444444444,10.9125,94.6875,103
"libellula",0,528,0.650138888888889,11.08125,87.625,103
"libellula",0,548,0.685888888888889,10.6083333333333,93,103
"libellula",4.99962281429721,1114,0.806166666666667,7.50000000000006,122.645833333333,103
"libellula",4.39651181286539,765,0.689983333333333,9.50000000000006,99.9375,103
"libellula",0,640,0.690638888888889,10.1083333333333,99.0208333333333,103
"libellula",41.3960364830137,329,0.71885,13.2291666666667,111.25,103
"libellula",1.2512454244046,345,0.649761111111111,11.3604166666667,84.4375,103
"libellula",0,467,0.558916666666667,11.1520833333334,90.5416666666667,103
"libellula",4.99989959080225,590,0.719677777777778,9.9041666666667,85.125,103
"libellula",11.1794269042142,1286,0.774277777777778,6.99166666666667,142.25,103
"libellula",1.61948134855334,525,0.835577777777778,10.8104166666667,95.5416666666667,103
"libellula",0,666,0.724094444444444,10.3333333333334,91.3333333333333,103
"libellula",0.106060596642307,527,0.698816666666667,10.85625,88.5416666666667,103
"libellula",4.99945444138363,446,0.7014,10.58125,80.625,103
"libellula",0,582,0.603133333333333,10.9062500000001,103.125,103
"libellula",2.92157193054927,507,0.819677777777778,10.5708333333334,86.5625,103
"libellula",0,635,0.576944444444444,11.35625,99.4583333333333,103
"libellula",2.11302949910222,381,0.605977777777778,11.075,84.7083333333333,103
"libellula",0,487,0.729872222222222,11.5270833333334,95,103
"libellula",0,366,0.639883333333333,11.2729166666667,70.5833333333333,103
"libellula",0,788,0.719511111111111,9.28541666666672,110.479166666667,103
"libellula",0,666,0.595705555555555,10.99375,97.6458333333333,103
"libellula",0,442,0.721327777777778,11.0020833333334,93.1666666666667,103
"libellula",0,501,0.719711111111111,11.0375,110.5625,103
"libellula",0,415,0.51165,10.9625,76.0625,103
"libellula",0,411,0.65565,11.0583333333334,79.9791666666667,103
"libellula",0,442,0.65085,11.2270833333334,78.375,103
"libellula",0,569,0.698883333333333,10.6270833333334,86.625,103
"libellula",0,442,0.414261111111111,11.5937500000001,105.958333333333,103
"libellula",0,502,0.661061111111111,10.6229166666667,82.6666666666667,103
"libellula",0,573,0.6812,11.4020833333333,88.875,103
"libellula",0,595,0.577955555555556,11.16875,85.3958333333333,103
"libellula",1.48277294202478,424,0.725722222222222,11.15,97.1666666666667,103
"libellula",4.99949593022195,595,0.540744444444444,11.4604166666667,91.4583333333333,103
"libellula",0,485,0.627533333333333,10.5666666666667,78.7291666666667,103
"libellula",0.612416126074944,589,0.714005555555556,10.45625,84.25,103
"libellula",4.99997174376408,612,0.597938888888889,10.86875,88.25,103
"libellula",0,447,0.601111111111111,11.2500000000001,79.1041666666667,103
"libellula",15.8113444542653,1043,0.798305555555555,8.57083333333338,137.270833333333,103
"libellula",0,504,0.722805555555555,10.7375,98.0416666666667,103
"libellula",0,556,0.76545,11.1458333333334,88.2916666666667,103
"libellula",5.00019866932856,666,0.776011111111111,9.96875000000006,97.5,103
"libellula",0,570,0.578066666666667,10.8770833333334,65.2708333333333,103
"libellula",4.99936947446276,921,0.794744444444445,8.48958333333337,123.479166666667,103
"libellula",0,568,0.740033333333334,10.7166666666667,97.25,103
"libellula",2.51627813492098,413,0.7515,11.175,83.7083333333333,103
"libellula",0,451,0.650872222222222,10.9687500000001,86.8541666666667,103
"libellula",0,706,0.737594444444444,9.89791666666667,101.666666666667,103
"libellula",5.0000697365051,719,0.661377777777778,9.47083333333336,84.1666666666667,103
"libellula",1.46045347267871,536,0.804488888888889,10.41875,97.125,103
"libellula",0,395,0.584194444444444,11.5729166666667,85.1458333333333,103
"libellula",0,457,0.561138888888889,11.725,93.5625,103
"libellula",0,459,0.693522222222222,10.73125,88.3958333333333,103
"libellula",4.99934405384043,467,0.653461111111111,11.7125,82.5,103
"libellula",2.89456460755745,442,0.624866666666667,11.4687500000001,83.8125,103
"libellula",0,421,0.802172222222222,11.7041666666667,103.9375,103
"libellula",0.109161788773776,528,0.698816666666667,10.85625,88.5416666666667,103
"libellula",5.00000249744066,545,0.7417,10.2979166666667,74.6041666666667,103
"libellula",5.0004926927544,452,0.716211111111111,10.4895833333334,83.125,103
"libellula",0,472,0.749466666666667,11.0270833333334,86.5625,103
"libellula",0,513,0.744877777777778,11.0666666666667,92.4166666666667,103
"libellula",4.99929643247446,728,0.568411111111111,10.2708333333334,93.7916666666667,103
"libellula",0,430,0.592094444444444,10.6791666666667,76.5,103
"libellula",0,471,0.691511111111111,10.5791666666667,69.4791666666667,103
"libellula",1.24686331778983,410,0.695155555555556,11.0770833333333,78.4375,103
"libellula",0,427,0.732661111111111,10.8270833333333,78.0416666666667,103
"libellula",0,466,0.843194444444444,11.1625,84.9166666666667,103
"libellula",5.00014102646007,522,0.585755555555556,10.4145833333334,92.9166666666667,103
"libellula",0,437,0.716572222222222,11.3208333333334,79.6041666666667,103
"libellula",0,493,0.6795,10.6791666666667,75.1875,103
"libellula",0,454,0.618094444444445,10.8229166666667,84.8541666666667,103
"libellula",0,613,0.706361111111111,11.325,103.354166666667,103
"libellula",0,335,0.6929,11.4520833333333,73.5416666666667,103
"libellula",0,495,0.505783333333333,12.2166666666667,93.8333333333333,103
"libellula",0,419,0.597072222222222,11.6958333333334,104.145833333333,103
"libellula",0,597,0.701094444444444,10.6666666666667,89.25,103
"libellula",65.5359946840075,1540,0.779572222222222,7.09375000000006,187.8125,103
"libellula",7.0709652818048,523,0.649027777777778,10.4145833333334,87.9791666666667,103
"libellula",0,418,0.664094444444445,11.1291666666667,78.7708333333333,103
"libellula",0,426,0.732755555555555,10.9604166666667,83.4583333333333,103
"libellula",4.99922483092469,545,0.731088888888889,10.8,89.4583333333333,103
"libellula",0.152026372076249,514,0.698816666666667,10.85625,88.5416666666667,103
"libellula",0.805431296689119,462,0.69815,11.04375,94.6458333333333,103
"libellula",1.24685196842958,410,0.695155555555556,11.0770833333333,78.4375,103
"libellula",0,489,0.683916666666667,11.0125,81.3958333333333,103
"libellula",0.0715136030076488,528,0.698816666666667,10.85625,88.5416666666667,103
"libellula",0.0747096900098983,528,0.698816666666667,10.85625,88.5416666666667,103
"libellula",5.01500713034107,298,0.597761111111111,11.6416666666667,85,103
"libellula",4.99958319816687,344,0.475261111111111,11.4916666666667,79.6458333333333,103
"libellula",2.01196819847377,467,0.677077777777778,12.0604166666667,106.604166666667,103
"libellula",0,447,0.633544444444444,10.9729166666667,78.8541666666667,103
"libellula",0,588,0.757233333333333,10.4520833333333,94.7708333333333,103
"libellula",4.9998964037051,513,0.756522222222222,10.4604166666667,79.7916666666667,103
"libellula",2.04183808309116,695,0.844777777777778,9.44583333333338,96.1458333333333,103
"libellula",7.07112391117061,629,0.648166666666667,10.6979166666667,117.875,103
"libellula",2.72508461705812,427,0.591594444444444,12.2583333333334,91.8541666666667,103
"libellula",0,425,0.569038888888889,11.10625,80.9166666666667,103
"libellula",11.1799056844787,781,0.683561111111111,10.5166666666667,120.895833333333,103
"libellula",0,454,0.587905555555556,10.9270833333334,77.8541666666667,103
"libellula",0,510,0.603761111111111,10.5333333333334,95.3958333333333,103
"libellula",0,481,0.706555555555556,10.5770833333333,82.0625,103
"libellula",0,465,0.740194444444444,11.8604166666667,82.875,103
"libellula",0,521,0.664588888888889,11.1979166666667,87.6458333333333,103
"libellula",11.1802802290589,1877,0.375266666666667,3.01041666666669,154.291666666667,103
"libellula",0.612397858405333,589,0.714005555555556,10.45625,84.25,103
"libellula",4.76493855363141,729,0.574472222222222,9.83958333333334,101.729166666667,103
"libellula",2.49417108316765,427,0.765383333333333,11.2520833333334,81.2291666666667,103
"libellula",0,624,0.654911111111111,10.5791666666667,70.7708333333333,103
"libellula",2.91392586706891,427,0.757988888888889,11.2270833333334,85.6041666666667,103
"libellula",0,660,0.799916666666667,10.1145833333334,89.9791666666667,103
"libellula",0,449,0.676261111111111,11.2666666666667,89.375,103
"libellula",0,488,0.733716666666667,10.7104166666667,78.25,103
"libellula",3.68819475021638,466,0.679183333333333,11.6229166666667,109.729166666667,103
"libellula",0,451,0.645,12.0895833333334,84.3958333333333,103
"libellula",0,546,0.643905555555556,11.2270833333334,66.7916666666667,103
"libellula",2.46098826274931,800,0.684833333333333,9.98958333333337,108.25,103
"libellula",2.9638140019612,591,0.689055555555556,10.43125,80.6458333333333,103
"libellula",4.99958229482201,419,0.531138888888889,12.6208333333334,108.8125,103
"libellula",2.49413813369585,427,0.765383333333333,11.2520833333334,81.2291666666667,103
"libellula",1.87700361466645,569,0.6744,10.0270833333334,83.5208333333333,103
"libellula",2.92335726472917,507,0.819677777777778,10.5708333333334,86.5625,103
"libellula",2.72509832349566,427,0.591594444444444,12.2583333333334,91.8541666666667,103
"libellula",2.58988057891583,433,0.615261111111111,11.1604166666667,76.5416666666667,103
"libellula",0,543,0.726666666666667,10.7125,80.9375,103
"libellula",5.2293770300082,290,0.528427777777778,11.6416666666667,86.75,103
"libellula",3.15386175520897,468,0.618055555555556,11.1875000000001,91.4375,103
"libellula",4.99948134651878,512,0.64045,10.7916666666667,78.6041666666667,103
"libellula",2.89549507845921,507,0.819677777777778,10.5708333333334,86.5625,103
"libellula",0,529,0.486761111111111,11.9291666666667,90.0208333333333,103
"libellula",0,593,0.770455555555555,11.2145833333334,96.3958333333333,103
"libellula",0,547,0.589427777777778,10.3020833333334,76.9166666666667,103
"libellula",7.07097840108484,634,0.583044444444444,11.1291666666667,96.0625,103
"libellula",4.26871326183833,530,0.769433333333334,10.425,85.7708333333333,103
"libellula",0,369,0.611133333333333,11.1458333333334,70.6875,103
"libellula",0,588,0.679105555555556,10.5395833333334,104.020833333333,103
"libellula",3.50194471688135,459,0.659122222222222,11.2791666666667,95.4375,103
"libellula",0,683,0.74575,10.9458333333334,124.4375,103
"libellula",1.87701406120845,569,0.6744,10.0270833333334,83.5208333333333,103
"libellula",5.03066099590528,297,0.597761111111111,11.6416666666667,85,103
"libellula",2.08449685011037,381,0.605977777777778,11.075,84.7083333333333,103
"libellula",1.60453556263986,458,0.634361111111111,10.6583333333334,85.5,103
"libellula",2.5898922518403,433,0.615261111111111,11.1604166666667,76.5416666666667,103
"libellula",3.59921698148298,466,0.679183333333333,11.6229166666667,109.729166666667,103
"libellula",2.11203105545912,615,0.773077777777778,10.7979166666667,81.5625,103
"libellula",2.18466343193832,381,0.643844444444445,11.075,84.7083333333333,103
"libellula",0,492,0.545466666666667,12.1083333333333,97.0625,103
"libellula",2.91242792083687,507,0.819677777777778,10.5708333333334,86.5625,103
"libellula",0,411,0.786433333333334,11.1083333333333,84.1666666666667,103
"libellula",0,463,0.641255555555555,10.6020833333334,88.4791666666667,103
"libellula",3.33688730917414,462,0.79355,10.9645833333334,76.1666666666667,103
"libellula",4.1215430861076,674,0.706983333333333,11.2812500000001,117,103
"libellula",0.481174126763697,469,0.791694444444445,10.8375,80.5,103
"libellula",0,423,0.72295,10.63125,83.375,103
"libellula",0,462,0.506044444444444,11.3270833333333,91.1458333333333,103
"libellula",0,517,0.631355555555556,10.4666666666667,88.4375,103
"libellula",3.63054975670592,454,0.679183333333333,11.6229166666667,109.729166666667,103
"libellula",4.01035516356182,438,0.641311111111111,10.9166666666667,92.625,103
"libellula",4.99976331976101,429,0.615288888888889,12.63125,99.4166666666667,103
"libellula",0.122423630086785,412,0.810255555555556,11.1083333333333,84.1666666666667,103
"libellula",1.05028690645879,386,0.725822222222222,11.7145833333334,90.3333333333333,103
"libellula",0,359,0.591822222222222,11.14375,88.25,103
"libellula",1.02148269662625,419,0.70925,11.2354166666667,84.75,103
"libellula",0,528,0.716261111111111,10.8750000000001,86.9166666666667,105
"libellula",5.00012584144933,504,0.871983333333333,10.5895833333333,89.5416666666667,105
"libellula",0,509,0.691172222222222,10.6958333333334,86.1041666666667,105
"libellula",0,520,0.872605555555556,10.5979166666667,87.3333333333333,105
"libellula",0,518,0.877194444444445,10.6291666666667,87.9791666666667,105
"libellula",0,443,0.816555555555556,10.7187500000001,69.0833333333333,105
"libellula",0,501,0.685538888888889,10.5479166666667,77.0833333333333,105
"libellula",0,467,0.827061111111111,10.6458333333334,75.7291666666667,105
"libellula",0,557,0.703133333333333,10.6833333333334,93.9583333333333,107
"libellula",5.00000503548359,711,0.7525,9.98958333333337,110.729166666667,107
"libellula",10.000306082685,1677,0.80855,3.85625000000005,147.645833333333,107
"libellula",4.47179255901198,1248,0.801938888888889,6.63333333333338,112.958333333333,107
"libellula",0,446,0.783,11.4458333333334,97.5833333333333,107
"libellula",4.99957642935002,1244,0.803027777777778,7.31666666666672,120.3125,107
"libellula",0,585,0.725033333333333,10.6333333333334,80.2291666666667,107
"libellula",0,701,0.700077777777778,9.96458333333339,99.75,107
"libellula",7.07108415762688,751,0.787244444444445,9.62916666666672,112.8125,107
"libellula",0,629,0.711638888888889,9.91458333333338,71.4583333333333,107
"libellula",0.925949876384626,549,0.672155555555556,10.3229166666667,91.7291666666667,107
"libellula",5.00006997805336,695,0.766461111111111,9.85625000000005,111.916666666667,107
"libellula",0,821,0.759516666666667,9.13333333333338,115.708333333333,107
"libellula",11.1805158221155,934,0.650044444444445,8.08750000000003,154.354166666667,107
"libellula",4.99980184670489,618,0.807688888888889,10.51875,111.5625,107
"libellula",0,645,0.694833333333333,10.6208333333334,71,107
"libellula",7.07083405301029,1171,0.79325,6.57083333333338,135.166666666667,107
"libellula",0,507,0.798177777777778,10.95625,124.395833333333,107
"libellula",4.99974647841455,519,0.826166666666667,11.2208333333334,109.708333333333,107
"libellula",7.07131194254969,1042,0.712255555555556,7.66666666666669,118.5625,107
"libellula",5.00011901034648,945,0.831066666666667,8.48750000000007,147.5625,107
"libellula",2.10772526723722,405,0.816444444444444,11.2833333333334,120.270833333333,107
"libellula",11.1806487057933,908,0.824427777777778,8.22500000000002,128.854166666667,107
"libellula",7.07146595066177,763,0.61095,9.26875000000001,104.208333333333,107
"libellula",0,558,0.741122222222222,11.3770833333334,93.4166666666667,107
"libellula",0,579,0.759766666666667,10.45,96.6458333333333,107
"libellula",9.4463951361648,1030,0.8328,7.86875000000003,129.791666666667,107
"libellula",5.0000501910993,514,0.8005,11.14375,118.479166666667,107
"libellula",0,482,0.718338888888889,10.6770833333334,108.708333333333,107
"libellula",4.99952904637912,723,0.6195,9.66458333333338,100.6875,107
"libellula",1.24711800263385,411,0.695155555555556,11.0770833333333,78.4375,107
"libellula",0,1711,0.734944444444445,3.92083333333335,92.2708333333333,107
"libellula",11.1800387595922,1485,0.807483333333333,5.4041666666667,143.8125,107
"libellula",9.44086662040053,1030,0.8328,7.86875000000003,129.791666666667,107
"libellula",0,491,0.751905555555556,10.7416666666667,79.4791666666667,107
"libellula",18.0278074875513,1827,0.790844444444445,3.28541666666672,141.0625,107
"libellula",0,595,0.894488888888889,10.4062500000001,93.4166666666667,107
"libellula",9.99983598896931,1594,0.788888888888889,4.68750000000006,142.041666666667,107
"libellula",11.1802662951096,852,0.808533333333333,8.77291666666667,104.5,107
"libellula",0,761,0.720311111111111,9.49166666666667,99.0208333333333,107
"libellula",7.07019412675743,1448,0.757205555555556,5.67083333333335,151.145833333333,107
"libellula",1.96476939589838,666,0.756994444444444,9.70833333333337,103.916666666667,107
"libellula",0,1151,0.7771,8.44166666666672,102.770833333333,107
"libellula",0,683,0.347488888888889,9.89791666666673,66.7083333333333,107
"libellula",5.00012070155821,600,0.826438888888889,10.4625,114.8125,107
"libellula",4.99928718521596,614,0.693122222222222,11.0229166666667,101.958333333333,107
"libellula",0,675,0.743172222222222,9.81875000000002,96.875,107
"libellula",0,591,0.700961111111111,10.2375,90.1875,107
"libellula",14.999256537223,1470,0.786227777777778,6.01666666666671,149.791666666667,107
"libellula",15.2184275931067,1568,0.694183333333333,4.81875000000002,101.666666666667,107
"libellula",36.0554375392121,1193,0.709433333333333,7.51875000000001,125.083333333333,107
"libellula",0,944,0.719922222222222,8.45833333333337,81.5833333333333,107
"libellula",10.0000342048312,925,0.782094444444445,9.28333333333336,100.104166666667,107
"libellula",26.9257823903351,1424,0.740855555555556,5.67500000000001,146.270833333333,107
"libellula",0,447,0.800294444444444,11.0020833333334,112.041666666667,107
"libellula",0,586,0.764388888888889,9.93125000000003,79.3958333333333,107
"libellula",16.579008935611,1075,0.828611111111111,7.30416666666667,111.291666666667,107
"libellula",28.0582442588076,1766,0.784594444444444,1.67291666666671,188.520833333333,107
"libellula",2.9693718324025,670,0.719866666666667,10.3333333333334,71.7916666666667,107
"libellula",6.06718097866641,1979,0.667805555555556,1.45625000000001,156.4375,107
"libellula",11.1795867742326,960,0.825644444444444,8.03125000000006,124.166666666667,107
"libellula",2.25796519587791,405,0.816444444444444,11.2833333333334,120.270833333333,107
"libellula",11.1796058160995,1157,0.780155555555556,7.47291666666672,122.979166666667,107
"libellula",1.83503987867036,593,0.684016666666667,10.1625,106.645833333333,107
"libellula",3.66859338708963,603,0.845322222222222,10.0208333333334,91.6458333333333,107
"libellula",0,681,0.8006,9.72708333333338,129.291666666667,107
"libellula",11.1801950924611,655,0.737516666666667,10.4875,132.916666666667,107
"libellula",5.0003384797848,790,0.763027777777778,9.32083333333338,109.6875,107
"libellula",5.00022148802456,1695,0.654094444444444,4.52291666666667,115.479166666667,107
"libellula",36.0558631557536,1870,0.757888888888889,1.91666666666669,224.8125,107
"libellula",7.07105873798917,1206,0.758922222222222,7.19791666666669,110.604166666667,107
"libellula",4.99942487905072,477,0.720333333333333,10.8437500000001,123.375,107
"libellula",4.89979401249067,888,0.800283333333333,8.84791666666672,105.708333333333,107
"libellula",4.99979568653296,1091,0.83175,7.32708333333335,117.854166666667,107
"libellula",0,810,0.791227777777778,8.89166666666671,118.854166666667,107
"libellula",0,618,0.676405555555556,10.0020833333334,103.854166666667,107
"libellula",0,505,0.795666666666667,10.4062500000001,101.8125,107
"libellula",4.99955280602107,1894,0.817216666666667,2.40625000000006,159.625,107
"libellula",0,488,0.678055555555556,11.16875,104.8125,107
"libellula",18.0275139403507,1026,0.750027777777778,8.29583333333335,112.083333333333,107
"libellula",0,647,0.701972222222222,9.8416666666667,71.5,107
"libellula",4.62137393235912,558,0.814916666666667,10.4291666666667,105.916666666667,107
"libellula",9.3835217522225,1030,0.8328,7.68750000000006,131,107
"libellula",15.7782615488533,1263,0.744833333333333,6.35208333333338,120.895833333333,107
"libellula",9.37937283661994,1030,0.8328,7.86875000000003,129.791666666667,107
"libellula",5.00035442609922,782,0.7752,9.52500000000003,104.645833333333,107
"libellula",4.99966096929069,777,0.716455555555556,8.95208333333335,90.625,107
"libellula",0,507,0.791922222222222,11.0916666666667,119.9375,107
"libellula",4.99927685324808,828,0.803088888888889,9.02083333333337,101.458333333333,107
"libellula",4.99986178544716,652,0.757416666666667,10.35625,111.854166666667,107
"libellula",0,963,0.800972222222222,8.50625000000002,104.583333333333,107
"libellula",1.28016637895141,407,0.782933333333333,11.0770833333333,78.4375,107
"libellula",11.1800870366113,449,0.750822222222222,11.6875000000001,118.458333333333,107
"libellula",0,525,0.765694444444444,10.5625000000001,107.625,107
"libellula",15.8120731048502,1033,0.789288888888889,8.58541666666667,117.125,107
"libellula",4.99955532233079,833,0.829944444444445,9.2166666666667,88.7916666666667,107
"libellula",9.37297704976352,1030,0.8328,7.86875000000003,129.791666666667,107
"libellula",11.1799161091443,1092,0.795066666666667,7.33125000000001,131.0625,107
"libellula",0,386,0.724988888888889,11.7145833333334,88.6041666666667,107
"libellula",0,629,0.7327,10.2,105.729166666667,107
"libellula",26.6098541708994,1578,0.739222222222222,3.73541666666671,181.208333333333,107
"libellula",0.796587506675755,471,0.839094444444444,10.9104166666667,84.2708333333333,107
"libellula",2.71128912436585,626,0.78795,9.70000000000005,118.8125,107
"libellula",36.5302782444414,479,0.771622222222222,11.0166666666667,110.75,107
"libellula",5.72738893400197,625,0.720638888888889,10.4416666666667,104.916666666667,107
"libellula",4.99965650189635,622,0.732594444444444,10.16875,97.3125,107
"libellula",33.0996002838387,1999,0.751144444444445,1.35625000000005,200.020833333333,107
"libellula",5.00009389039868,642,0.823088888888889,9.8416666666667,115.416666666667,107
"libellula",4.99982846616804,746,0.668177777777778,9.91875000000005,100.395833333333,107
"libellula",50.9906264998593,1124,0.825272222222222,8.09375000000006,176.1875,107
"libellula",16.5790471407208,1075,0.828611111111111,7.30416666666667,111.291666666667,107
"libellula",9.44322543371187,1030,0.8328,7.86875000000003,129.791666666667,107
"libellula",5.00040228083312,1412,0.808005555555556,5.92708333333337,132.895833333333,107
"libellula",9.36997179557115,1030,0.8328,7.86875000000003,129.791666666667,107
"libellula",9.3752857486255,1030,0.8328,7.86875000000003,129.791666666667,107
"libellula",10.0005253716485,1675,0.795872222222222,3.98125000000005,142.083333333333,107
"libellula",7.07149333894091,418,0.717361111111111,11.7270833333334,128.875,107
"libellula",14.1418297817856,2121,0.718916666666667,0.34583333333336,156.166666666667,107
"libellula",19.999842776724,1469,0.793216666666667,4.75000000000006,172.416666666667,107
"libellula",4.99960372803198,684,0.724894444444444,9.68750000000006,92.7916666666667,107
"libellula",15.0005319199542,1977,0.791233333333333,1.85833333333335,136.9375,107
"libellula",5.00035769291754,1095,0.750438888888889,7.66250000000002,120.125,107
"libellula",1.94796924067933,666,0.756994444444444,9.70833333333337,103.916666666667,107
"libellula",0,572,0.759766666666667,10.0541666666667,91.6875,107
"libellula",0,533,0.688016666666667,11.0833333333334,105.395833333333,107
"libellula",0,809,0.714966666666667,9.15000000000003,105.645833333333,107
"libellula",2.94576358262165,549,0.848166666666667,10.3104166666667,96.1458333333333,107
"libellula",20.6156447560235,1730,0.751038888888889,3.33958333333334,170.166666666667,107
"libellula",4.99994237122483,814,0.807666666666667,8.80416666666667,127.979166666667,107
"libellula",53.3019213591924,604,0.869988888888889,11.6354166666667,105.958333333333,107
"libellula",8.51566540491196,905,0.789555555555556,10.0125,120.666666666667,107
"libellula",0,815,0.674544444444445,9.06875000000002,103.6875,107
"libellula",9.99966970841417,670,0.830322222222222,10.1645833333334,112.9375,107
"libellula",26.925754257844,1600,0.773872222222222,5.00208333333336,156.791666666667,107
"libellula",1.13261689336933,1178,0.804316666666667,6.86250000000001,113.604166666667,107
"libellula",0.395880709156603,481,0.795533333333333,10.7708333333334,100.458333333333,107
"libellula",5.00027008167845,1111,0.766655555555556,7.20833333333337,118.979166666667,107
"libellula",8.59037448858982,2065,0.747811111111111,0.585416666666674,160.479166666667,107
"libellula",2.35282129880064,1690,0.704061111111111,3.96875000000006,92.9166666666667,107
"libellula",2.31235040903841,673,0.689938888888889,10.3416666666667,69.9791666666667,107
"libellula",10.0005249296531,1543,0.798583333333333,4.91875000000005,137.916666666667,107
"libellula",0.829230285270389,872,0.742388888888889,8.79791666666671,102.083333333333,107
"libellula",4.9996198066798,1802,0.732722222222222,3.42083333333335,189.3125,107
"libellula",14.1420649400233,1963,0.710611111111111,2.11875000000003,131.5625,107
"libellula",9.37619351968056,1030,0.8328,7.86875000000003,129.791666666667,107
"libellula",5.00101429808733,1032,0.792755555555556,7.81250000000006,155.833333333333,107
"libellula",4.99951663172458,662,0.852094444444444,9.97500000000002,92.625,107
"libellula",9.85301851913022,913,0.844994444444444,8.43125000000003,150,107
"libellula",5.00018369332483,863,0.731188888888889,9.47916666666669,115.833333333333,107
"libellula",0,684,0.775944444444445,9.88750000000005,116.375,107
"libellula",4.99976567154873,1043,0.802622222222222,7.83125000000001,89.9583333333333,107
"libellula",15.8109481756264,1256,0.816494444444445,6.83958333333339,157.416666666667,107
"libellula",20.734800892043,1852,0.63985,2.62500000000006,179.25,107
"libellula",4.99987401833869,636,0.749511111111111,10.1604166666667,94,107
"libellula",30.4136649460984,1333,0.706483333333333,6.25833333333338,153.583333333333,107
"libellula",5.00020624514416,498,0.694588888888889,10.7208333333334,102.0625,107
"libellula",0,1140,0.826027777777778,7.64375000000001,125.5625,107
"libellula",0,581,0.856127777777778,9.94375000000002,95.0416666666667,107
"libellula",0,700,0.763244444444444,9.33750000000003,94.1458333333333,107
"libellula",30.4354988836726,1033,0.875788888888889,8.50000000000006,118.75,107
"libellula",0,699,0.74725,9.77291666666673,98.3541666666667,107
"libellula",3.28019241660433,1032,0.531083333333333,8.27708333333339,116.625,107
"libellula",5.00014186247295,542,0.846561111111111,10.4208333333333,102.895833333333,107
"libellula",4.38712762632857,473,0.763455555555555,10.3583333333333,82.4375,107
"libellula",0,853,0.739366666666667,8.73125000000005,97.1041666666667,107
"libellula",2.1613311794901,899,0.764355555555556,8.60000000000002,103.75,107
"libellula",1.21193210399561,411,0.695155555555556,11.0770833333333,78.4375,107
"libellula",5.00042043218823,1951,0.844572222222222,2.83333333333337,120.1875,107
"libellula",4.99910409540924,1420,0.6271,5.44375000000002,99.0416666666667,107
"libellula",2.58090779642643,478,0.772944444444445,10.525,111.833333333333,107
"libellula",7.07088765289071,707,0.754683333333334,9.60625000000005,97.6458333333333,107
"libellula",4.99929904623597,803,0.704188888888889,10.04375,123.0625,107
"libellula",5.0006629354554,1373,0.741938888888889,6.20833333333337,125.666666666667,107
"libellula",75.5202813831293,789,0.672816666666667,11.2145833333334,160.645833333333,107
"libellula",2.21741087143274,404,0.823561111111111,11.2958333333333,119.729166666667,107
"libellula",1.93844271625028,910,0.708416666666667,8.95833333333337,102.8125,107
"libellula",20.3727212916177,1082,0.667222222222222,7.97708333333338,118,107
"libellula",7.07158272912832,735,0.659377777777778,9.00208333333336,96.7708333333333,107
"libellula",0,794,0.777033333333333,9.32500000000005,103.625,107
"libellula",3.80037901190547,656,0.725566666666667,10.6166666666667,107.479166666667,107
"libellula",1.28329171820815,707,0.748372222222222,10.04375,74.9166666666667,107
"libellula",9.99941129393451,943,0.773055555555556,8.10208333333338,98.5833333333333,107
"libellula",11.1806570974993,1956,0.782677777777778,1.94583333333338,95.8125,107
"libellula",1.38023732868462,610,0.780005555555556,10.8416666666667,67.0416666666667,107
"libellula",0.796559240734532,471,0.839094444444444,10.9104166666667,84.2708333333333,107
"libellula",2.25801613945076,405,0.816444444444444,11.2833333333334,120.270833333333,107
"libellula",1.68437881220541,531,0.764844444444444,10.5666666666667,108.979166666667,107
"libellula",20.7348583481194,1852,0.63985,2.62500000000006,179.25,107
"libellula",8.37006459364048,992,0.700594444444444,8.20625000000001,113.770833333333,107
