"eco_values","species","latitude","longitude","date_obs","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","occurrence_id","t_mean_c","prec_mean_annual","elevation","slope_deg","aspect_deg","aspect_class","NDVI","temp_class","prec_class","distance_to_nearest_castor_m","distance_to_nearest_castor_km"
97,"Libellula depressa",46.81881,9.56827,"2023-05-31","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1146,6.20416666666671,108.020833333333,1326,18.5131300941432,347.522264122207,"North",0.855283333333334,"(5.37,6.94]","(102,115]",5000.25500607714,5.00025500607714
97,"Libellula depressa",46.548954,6.539301,"2022-05-07","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1166,12.5708333333334,93.9166666666667,399,2.45657399179233,61.3390430761074,"East",0.760911111111111,"(11.6,13.2]","(88.1,102]",2332.35962853632,2.33235962853632
97,"Libellula depressa",47.51286,7.73731,"2023-05-09","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1167,10.8666666666667,75.75,448,7.45264114637665,12.771017520491,"North",0.755072222222222,"(10.1,11.6]","(74.4,88.1]",3130.24857489296,3.13024857489296
97,"Libellula depressa",46.65851,7.66727,"2020-05-26","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1169,10.1,108.979166666667,786,22.490826359565,38.5621870981356,"North",0.848794444444444,"(10.1,11.6]","(102,115]",4999.65598965188,4.99965598965188
97,"Libellula depressa",46.8223,9.37177,"2021-06-24","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1175,10.0270833333334,81.75,704,2.81364986858061,354.575098706789,"North",0.802494444444444,"(8.51,10.1]","(74.4,88.1]",0,0
97,"Libellula depressa",47.4506,9.46092,"2020-05-15","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1176,9.65000000000003,114.895833333333,780,17.7167697700309,340.853609229028,"North",0.846772222222222,"(8.51,10.1]","(102,115]",0,0
97,"Libellula depressa",47.339546,7.35037,"2023-06-10","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1180,10.2187500000001,75.0833333333333,552,10.3472446621071,273.158413124666,"West",0.860061111111111,"(10.1,11.6]","(74.4,88.1]",1080.0815268943,1.0800815268943
97,"Libellula depressa",47.42307,7.67055,"2022-05-15","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1181,9.74375000000003,77.9375,699,12.7388780713795,255.474832050151,"West",0.8203,"(8.51,10.1]","(74.4,88.1]",7070.96477285055,7.07096477285055
97,"Libellula depressa",46.16229,6.82371,"2024-08-10","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1212,4.72291666666672,179.520833333333,1467,22.7847351603273,165.165305204017,"South",0.833544444444444,"(3.81,5.37]","(170,184]",14142.2885177167,14.1422885177167
97,"Libellula depressa",46.82001,9.50277,"2021-06-10","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1214,3.81458333333336,108.208333333333,1707,30.1800157876619,309.09428549083,"West",0.765077777777778,"(3.81,5.37]","(102,115]",0,0
97,"Libellula depressa",46.34366,7.21133,"2022-07-02","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1220,1.48750000000001,148.229166666667,1979,34.0843798155228,307.21528862283,"West",0.520616666666667,"(0.67,2.24]","(143,156]",14142.5481027216,14.1425481027216
97,"Libellula depressa",47.403389,8.522009,"2020-05-16","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1233,10.49375,83.9583333333333,559,4.68684287453331,151.123074296481,"South",0.86505,"(10.1,11.6]","(74.4,88.1]",1801.97079821281,1.80197079821281
97,"Libellula depressa",47.5131632056,8.0013811961,"2025-07-05","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1237,11.1083333333333,84.1666666666667,412,5.26384534496974,90.2843694944259,"East",0.861911111111111,"(10.1,11.6]","(74.4,88.1]",179.609157173588,0.179609157173588
97,"Libellula depressa",47.01749,7.93185,"2023-06-24","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1241,8.15833333333336,123.4375,997,5.66982218866626,1.92268601973988,"North",0.806511111111111,"(6.94,8.51]","(115,129]",11180.8487585652,11.1808487585652
97,"Libellula depressa",47.5428101366,7.9986252263,"2025-06-11","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1252,11.5604166666667,84.1458333333333,313,1.13090007412123,242.401602343822,"West",0.70735,"(10.1,11.6]","(74.4,88.1]",3454.56433717299,3.45456433717299
97,"Libellula depressa",46.2019,8.70185,"2022-07-07","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1254,7.6229166666667,149.770833333333,1037,37.4024294873632,219.300339616269,"South",0.846894444444445,"(6.94,8.51]","(143,156]",56508.351945416,56.508351945416
97,"Libellula depressa",47.33165,8.06705,"2022-05-21","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1257,10.5270833333334,90.5625,532,3.94201143705586,249.002699372805,"West",0.840311111111111,"(10.1,11.6]","(88.1,102]",4099.62564677757,4.09962564677757
97,"Libellula depressa",46.537413,6.638784,"2022-07-28","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1326,11.3958333333334,107.604166666667,669,1.18390911351489,112.095068506872,"East",0.793761111111111,"(10.1,11.6]","(102,115]",2155.06976471309,2.15506976471309
97,"Libellula depressa",46.20116,8.76661,"2025-04-22","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1337,8.2791666666667,149.145833333333,1058,25.5264884088917,237.833281225146,"West",0.892538888888889,"(6.94,8.51]","(143,156]",55746.2682798358,55.7462682798358
97,"Libellula depressa",46.28864,8.96342,"2023-06-11","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1344,7.90208333333339,149.5625,1169,38.5383276149259,22.3586883406263,"North",0.871266666666667,"(6.94,8.51]","(143,156]",46290.5298631628,46.2905298631628
97,"Libellula depressa",46.242143434,7.0110563189,"2023-05-13","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1351,12.00625,90.5208333333333,427,1.61927305397179,350.64091818037,"North",0.77105,"(11.6,13.2]","(88.1,102]",1311.053206645,1.311053206645
97,"Libellula depressa",46.392117,6.138518,"2021-06-26","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1356,11.0354166666667,125.604166666667,591,7.4309855648663,127.085662630769,"East",0.830688888888889,"(10.1,11.6]","(115,129]",2768.21493475424,2.76821493475424
97,"Libellula depressa",47.3546940589,8.186359915,"2025-06-27","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1359,10.7541666666667,86.5833333333333,529,6.38333028822449,225.985440927734,"West",0.793761111111111,"(10.1,11.6]","(74.4,88.1]",2565.58894665319,2.56558894665319
97,"Libellula depressa",47.5060338653,7.805184027,"2025-05-15","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1360,10.9104166666667,84.2708333333333,410,9.02196849964661,91.9804539412513,"East",0.810266666666667,"(10.1,11.6]","(74.4,88.1]",746.386029620087,0.746386029620087
97,"Libellula depressa",47.14629,8.72413,"2020-05-18","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1361,8.50416666666672,143.479166666667,885,8.81884891500122,346.559397066662,"North",0.806988888888889,"(6.94,8.51]","(143,156]",7071.13100217815,7.07113100217815
97,"Libellula depressa",47.46721,7.93601,"2023-06-04","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1365,10.0104166666667,96.9791666666667,594,7.84457193813229,299.20100055677,"West",0.884327777777778,"(8.51,10.1]","(88.1,102]",0,0
97,"Libellula depressa",47.41609,8.73064,"2024-07-11","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1371,10.3229166666667,97.7083333333333,571,1.79803552673955,246.840858287545,"West",0.860172222222222,"(10.1,11.6]","(88.1,102]",0,0
97,"Libellula depressa",46.437042,6.231392,"2023-05-31","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1381,11.7166666666667,110.645833333333,541,3.71581713203484,178.83703782915,"South",0.830205555555556,"(11.6,13.2]","(102,115]",7690.19647318084,7.69019647318084
97,"Libellula depressa",46.6624107383,6.5482707392,"2025-05-29","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1387,11.94375,82.375,464,5.72511193604371,350.117068327071,"North",0.783344444444444,"(11.6,13.2]","(74.4,88.1]",1023.85882662658,1.02385882662658
97,"Libellula depressa",47.04711,9.37988,"2023-06-24","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1390,7.39166666666671,127.416666666667,1046,6.11686708433749,16.2539338665215,"North",0.784616666666667,"(6.94,8.51]","(115,129]",5000.24205989133,5.00024205989133
97,"Libellula depressa",46.34284,6.95155,"2022-05-23","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1400,9.15000000000003,117.333333333333,809,25.4343646101519,240.001360974147,"West",0.876572222222222,"(8.51,10.1]","(115,129]",0,0
97,"Libellula depressa",46.393186,6.139836,"2022-05-14","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1408,11.0354166666667,125.604166666667,598,7.80085658129047,132.652877285696,"East",0.830688888888889,"(10.1,11.6]","(115,129]",2729.48662960744,2.72948662960744
97,"Libellula depressa",46.68629,9.43228,"2025-06-09","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1412,8.75416666666672,86.3333333333333,882,18.542008814972,8.74270799233382,"North",0.852011111111111,"(8.51,10.1]","(74.4,88.1]",4999.67363857849,4.99967363857849
97,"Libellula depressa",46.82444,9.24076,"2024-07-27","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1416,4.50625000000002,119.354166666667,1415,21.8695191716868,71.6738913253691,"East",0.820522222222222,"(3.81,5.37]","(115,129]",5000.18360793411,5.00018360793411
97,"Libellula depressa",47.5403865978,8.0086224899,"2018-07-07","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1426,11.175,83.7083333333333,332,5.01390950367692,345.794024986646,"North",0.849511111111111,"(10.1,11.6]","(74.4,88.1]",3200.76480342967,3.20076480342967
97,"Libellula depressa",47.5220117692,8.0021080747,"2018-06-14","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1428,11.2708333333334,83.5625,370,8.10092381587046,40.6984995855272,"North",0.705994444444445,"(10.1,11.6]","(74.4,88.1]",1128.87356927349,1.12887356927349
97,"Libellula depressa",47.4764931817,8.1141154468,"2018-05-18","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1430,10.3875,95.2708333333333,527,2.04316763977399,166.935879587094,"South",0.796616666666667,"(10.1,11.6]","(88.1,102]",1945.32047568851,1.94532047568851
97,"Libellula depressa",47.5131462217,8.0015930906,"2019-05-31","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1432,11.1083333333333,84.1666666666667,412,5.26384534496974,90.2843694944259,"East",0.861911111111111,"(10.1,11.6]","(74.4,88.1]",168.934077605188,0.168934077605188
97,"Libellula depressa",47.09094,9.44734,"2022-05-26","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1436,6.13750000000005,128.520833333333,1268,15.1842437736906,107.958227539123,"East",0.889783333333333,"(5.37,6.94]","(115,129]",4999.98089920382,4.99998089920382
97,"Libellula depressa",47.09623,9.11815,"2022-06-08","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1441,3.76875000000001,187,1519,16.2256991273582,2.10219702406975,"North",0.819222222222222,"(2.24,3.81]","(184,197]",0,0
97,"Libellula depressa",46.56428,6.42784,"2022-05-08","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1443,11.1333333333334,106.75,678,4.0543639338966,81.0931940237083,"East",0.875866666666667,"(10.1,11.6]","(102,115]",5000.29932611583,5.00029932611583
97,"Libellula depressa",46.88193,8.0618,"2021-06-15","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1449,5.59791666666672,156.395833333333,1408,16.1066936569446,222.040542235465,"South",0.781605555555556,"(5.37,6.94]","(143,156]",15811.1793007195,15.8111793007195
97,"Libellula depressa",46.78971,6.4891,"2022-06-20","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1459,7.34583333333336,120.854166666667,1200,15.1767414465503,129.834071371267,"East",0.748911111111111,"(6.94,8.51]","(115,129]",5000.02136102939,5.00002136102939
97,"Libellula depressa",46.310542,6.141521,"2021-06-12","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1476,12.1020833333334,104.166666666667,458,0.25814281922944,324.283901314206,"North",0.820527777777778,"(11.6,13.2]","(102,115]",3759.38689079726,3.75938689079726
97,"Libellula depressa",47.538075,7.800665,"2025-05-13","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1479,11.4125,79.5625,343,0.543861880990675,308.77186728439,"West",0.843644444444444,"(10.1,11.6]","(74.4,88.1]",2833.89041849746,2.83389041849746
97,"Libellula depressa",46.92651,6.74929,"2022-05-18","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1484,6.11875000000003,119.645833333333,1305,21.6905428053285,125.813201042845,"East",0.842094444444444,"(5.37,6.94]","(115,129]",4999.42331749863,4.99942331749863
97,"Libellula depressa",46.337608,8.803722,"2022-06-11","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1485,9.55833333333339,124.354166666667,884,3.35171598664349,237.402696288877,"West",0.756472222222222,"(8.51,10.1]","(115,129]",40349.5424049979,40.3495424049979
97,"Libellula depressa",46.69423,8.9095,"2021-06-27","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1492,1.35625000000005,139.479166666667,2162,29.4891395637318,357.986897148066,"North",0.581044444444444,"(0.67,2.24]","(129,143]",3969.42820273787,3.96942820273787
97,"Libellula depressa",46.310784,6.141219,"2020-05-17","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1518,12.1020833333334,104.166666666667,458,0.25814281922944,324.283901314206,"North",0.820527777777778,"(11.6,13.2]","(102,115]",3753.33242485502,3.75333242485502
97,"Libellula depressa",47.46531,8.26759,"2023-05-15","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1543,10.6125,85.875,552,4.91871954735012,182.684754974762,"South",0.851227777777778,"(10.1,11.6]","(74.4,88.1]",0,0
97,"Libellula depressa",47.33279,7.80246,"2022-06-03","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1551,10.2333333333333,92.2083333333333,794,16.4096211483153,164.964056454105,"South",0.868638888888889,"(10.1,11.6]","(88.1,102]",0,0
97,"Libellula depressa",46.70079,8.25585,"2022-06-11","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1555,7.01458333333335,121.5625,1631,40.4453496978438,331.609283898245,"North",0.76795,"(6.94,8.51]","(115,129]",7070.89376583323,7.07089376583323
97,"Libellula depressa",46.65835,7.14468,"2025-06-25","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1558,6.1854166666667,122.5,1333,12.6433263130207,301.182072245711,"West",0.836116666666667,"(5.37,6.94]","(115,129]",5827.04246253318,5.82704246253318
97,"Libellula depressa",47.106,6.81087,"2025-06-15","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1571,7.4666666666667,116.5625,1159,6.53402827073631,105.989697462942,"East",0.75725,"(6.94,8.51]","(115,129]",14188.4628569848,14.1884628569848
97,"Libellula depressa",46.33752,8.64005,"2025-07-11","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1586,5.91250000000002,142.9375,1566,14.9367081014203,272.849267413127,"West",0.832366666666667,"(5.37,6.94]","(143,156]",43488.6125498182,43.4886125498182
97,"Libellula depressa",46.24367,8.96216,"2021-06-23","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1591,5.63541666666669,183.854166666667,1557,33.8555791083767,290.467065977247,"West",0.83345,"(5.37,6.94]","(184,197]",51205.3991275441,51.2053991275441
97,"Libellula depressa",46.88339,7.66823,"2021-06-12","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1593,9.00833333333338,118.770833333333,890,7.16000385519532,341.813420487683,"North",0.808188888888889,"(8.51,10.1]","(115,129]",5000.1701982849,5.0001701982849
97,"Libellula depressa",47.18415,9.25288,"2021-07-05","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1599,8.00000000000006,154.3125,888,1.75276292734179,249.898718538591,"West",0.802577777777778,"(6.94,8.51]","(143,156]",7070.8421402678,7.0708421402678
97,"Libellula depressa",46.65362,6.36084,"2022-05-18","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1601,8.03125000000006,113.791666666667,1120,8.25894722849365,333.46453338755,"North",0.850383333333333,"(6.94,8.51]","(102,115]",14141.9202747087,14.1419202747087
97,"Libellula depressa",46.77385,9.56649,"2023-06-24","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1603,4.91041666666672,114.604166666667,1651,14.2626524941585,256.05210832306,"West",0.858911111111111,"(3.81,5.37]","(102,115]",7070.88812934302,7.07088812934302
97,"Libellula depressa",47.2679283333,8.693625,"2025-06-19","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1610,10.1250000000001,105.729166666667,554,9.72827638223884,219.812766132333,"South",0.7745,"(10.1,11.6]","(102,115]",4270.50348558711,4.27050348558711
97,"Libellula depressa",46.292889,6.13497,"2020-05-17","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1623,12.1833333333334,101.791666666667,443,0.425891273666704,169.813067623653,"South",0.847127777777778,"(11.6,13.2]","(102,115]",5664.37622039219,5.66437622039219
97,"Libellula depressa",46.60865,6.36174,"2022-05-18","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1636,8.42500000000001,114.3125,1028,17.9624817368812,121.742027804809,"East",0.882011111111111,"(6.94,8.51]","(102,115]",10000.296931887,10.000296931887
97,"Libellula depressa",47.5132970388,8.002274707,"2013-07-06","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1656,11.1083333333333,84.1666666666667,412,5.26384534496974,90.2843694944259,"East",0.810255555555556,"(10.1,11.6]","(74.4,88.1]",163.71187087306,0.16371187087306
97,"Libellula depressa",47.5132648827,8.0022623017,"2017-05-17","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1663,11.1083333333333,84.1666666666667,412,5.26384534496974,90.2843694944259,"East",0.810255555555556,"(10.1,11.6]","(74.4,88.1]",160.486796116967,0.160486796116967
97,"Libellula depressa",47.280208,9.154999,"2020-06-30","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1668,6.86250000000001,156.1875,1139,0.437282231416885,206.014385654107,"South",0.837238888888889,"(5.37,6.94]","(143,156]",2404.04538036516,2.40404538036516
97,"Libellula depressa",47.4514830115,7.9282604903,"2018-06-28","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1671,10.13125,94.7083333333333,556,5.14170663842418,213.019653567612,"South",0.81435,"(10.1,11.6]","(88.1,102]",244.359178021001,0.244359178021001
97,"Libellula depressa",47.10812,7.73506,"2020-06-06","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1673,9.39166666666671,105.520833333333,781,5.08016031213327,86.7564865198478,"East",0.819061111111111,"(8.51,10.1]","(102,115]",0,0
97,"Libellula depressa",47.5380749275,7.8006646351,"2025-05-13","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1681,11.4125,79.5625,343,0.543861880990675,308.77186728439,"West",0.843644444444444,"(10.1,11.6]","(74.4,88.1]",2833.88459283137,2.83388459283137
97,"Libellula depressa",47.15324,7.20788,"2022-06-04","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1687,9.52708333333334,98.375,727,8.43821055039211,348.574259162831,"North",0.814594444444444,"(8.51,10.1]","(88.1,102]",0,0
97,"Libellula depressa",47.06329,7.66899,"2024-08-04","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1709,9.80625000000003,101.479166666667,650,5.50280542534735,319.413336694595,"North",0.780533333333333,"(8.51,10.1]","(88.1,102]",4999.45426903763,4.99945426903763
97,"Libellula depressa",47.396661,8.721224,"2024-07-09","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1725,10.4020833333334,94.1875,527,2.39196873106193,39.9807872129222,"North",0.824533333333333,"(10.1,11.6]","(88.1,102]",2274.09296336899,2.27409296336899
97,"Libellula depressa",47.551000407,8.0618100241,"2025-06-10","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1742,11.21875,86.7083333333333,373,13.2874469364525,294.235189702433,"West",0.696622222222222,"(10.1,11.6]","(74.4,88.1]",852.948920802684,0.852948920802684
97,"Libellula depressa",46.117053,8.893053,"2021-08-17","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1743,7.35416666666669,176.770833333333,1528,5.0262477136649,3.41687806466166,"North",0.735405555555556,"(6.94,8.51]","(170,184]",64708.2041291364,64.7082041291364
97,"Libellula depressa",46.864621,7.361696,"2020-05-17","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1761,10.1520833333333,94.9166666666667,629,1.73928457401189,285.726943616403,"West",0.736416666666667,"(10.1,11.6]","(88.1,102]",2667.91074648753,2.66791074648753
97,"Libellula depressa",47.24341,7.47165,"2022-07-03","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1768,6.79583333333335,101.854166666667,1268,1.99367025656446,46.9165473847695,"East",0.891305555555556,"(5.37,6.94]","(102,115]",4999.64079969026,4.99964079969026
97,"Libellula depressa",46.83784,7.01261,"2020-05-29","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1771,10.6020833333334,91.5833333333333,605,7.13791671899299,184.561499494515,"South",0.802838888888889,"(10.1,11.6]","(88.1,102]",0,0
97,"Libellula depressa",46.4273071111,6.1837649167,"2025-04-26","inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1778,11.2520833333334,116.479166666667,623,4.02316068795602,134.599479078914,"East",0.858916666666667,"(10.1,11.6]","(115,129]",5152.80883399621,5.15280883399621
97,"Libellula depressa",47.288855,8.526072,"2023-06-16","gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1787,10.6125,109.270833333333,563,6.74999310058479,64.851152729237,"East",0.821355555555555,"(10.1,11.6]","(102,115]",666.02083943555,0.66602083943555
